timestamp_iso,correlated_with,correlation,lag_timestamp_iso
2025-10-01T05:02:00+0100,ADA-USDT,0.970624,2025-10-01T04:27:00+0100
2025-10-01T05:03:00+0100,ADA-USDT,0.952398,2025-10-01T05:03:00+0100
2025-10-01T05:04:00+0100,ETH-USDT,0.936662,2025-10-01T05:04:00+0100
2025-10-01T05:05:00+0100,ADA-USDT,0.978454,2025-10-01T05:05:00+0100
2025-10-01T05:06:00+0100,ADA-USDT,0.990019,2025-10-01T05:06:00+0100
2025-10-01T05:07:00+0100,SOL-USDT,-0.994716,2025-10-01T05:00:00+0100
2025-10-01T05:08:00+0100,BTC-USDT,-0.995993,2025-10-01T05:00:00+0100
2025-10-01T05:09:00+0100,XRP-USDT,0.995728,2025-10-01T05:08:00+0100
2025-10-01T05:10:00+0100,BTC-USDT,0.996604,2025-10-01T04:27:00+0100
2025-10-01T05:11:00+0100,BTC-USDT,0.996604,2025-10-01T04:27:00+0100
2025-10-01T05:12:00+0100,SOL-USDT,-0.997659,2025-10-01T04:56:00+0100
2025-10-01T05:13:00+0100,BNB-USDT,-0.997291,2025-10-01T04:50:00+0100
2025-10-01T05:14:00+0100,BTC-USDT,-0.993252,2025-10-01T04:58:00+0100
2025-10-01T05:15:00+0100,XRP-USDT,-0.997302,2025-10-01T04:30:00+0100
2025-10-01T05:16:00+0100,ETH-USDT,0.997691,2025-10-01T05:16:00+0100
2025-10-01T05:17:00+0100,ETH-USDT,0.998318,2025-10-01T05:17:00+0100
2025-10-01T05:18:00+0100,BTC-USDT,-0.994939,2025-10-01T05:00:00+0100
2025-10-01T05:19:00+0100,XRP-USDT,-0.995753,2025-10-01T04:53:00+0100
2025-10-01T05:20:00+0100,BTC-USDT,0.995687,2025-10-01T04:20:00+0100
2025-10-01T05:21:00+0100,BTC-USDT,0.99557,2025-10-01T04:21:00+0100
2025-10-01T05:22:00+0100,ADA-USDT,-0.990383,2025-10-01T04:22:00+0100
2025-10-01T05:23:00+0100,SOL-USDT,-0.992299,2025-10-01T05:03:00+0100
2025-10-01T05:24:00+0100,SOL-USDT,-0.988244,2025-10-01T05:04:00+0100
2025-10-01T05:25:00+0100,BTC-USDT,0.977319,2025-10-01T04:30:00+0100
2025-10-01T05:26:00+0100,ETH-USDT,-0.974585,2025-10-01T04:29:00+0100
2025-10-01T05:27:00+0100,BTC-USDT,0.995523,2025-10-01T04:39:00+0100
2025-10-01T05:28:00+0100,SOL-USDT,-0.996211,2025-10-01T04:44:00+0100
2025-10-01T05:29:00+0100,SOL-USDT,-0.998051,2025-10-01T04:45:00+0100
2025-10-01T05:30:00+0100,SOL-USDT,-0.993944,2025-10-01T04:46:00+0100
2025-10-01T05:31:00+0100,SOL-USDT,0.996148,2025-10-01T05:22:00+0100
2025-10-01T05:32:00+0100,SOL-USDT,0.996928,2025-10-01T05:23:00+0100
2025-10-01T05:33:00+0100,SOL-USDT,0.99665,2025-10-01T05:24:00+0100
2025-10-01T05:34:00+0100,BTC-USDT,0.997602,2025-10-01T05:10:00+0100
2025-10-01T05:35:00+0100,BTC-USDT,0.997336,2025-10-01T05:11:00+0100
2025-10-01T05:36:00+0100,SOL-USDT,0.995745,2025-10-01T05:11:00+0100
2025-10-01T05:37:00+0100,XRP-USDT,-0.996019,2025-10-01T04:57:00+0100
2025-10-01T05:38:00+0100,DOGE-USDT,0.994502,2025-10-01T05:25:00+0100
2025-10-01T05:39:00+0100,DOGE-USDT,0.988621,2025-10-01T05:26:00+0100
2025-10-01T05:40:00+0100,BNB-USDT,0.993675,2025-10-01T05:29:00+0100
2025-10-01T05:41:00+0100,BNB-USDT,0.997635,2025-10-01T05:30:00+0100
2025-10-01T05:42:00+0100,BNB-USDT,0.997301,2025-10-01T05:31:00+0100
2025-10-01T05:43:00+0100,BNB-USDT,0.997301,2025-10-01T05:31:00+0100
2025-10-01T05:44:00+0100,SOL-USDT,0.996579,2025-10-01T05:32:00+0100
2025-10-01T05:45:00+0100,XRP-USDT,0.979891,2025-10-01T05:34:00+0100
2025-10-01T05:46:00+0100,XRP-USDT,0.971593,2025-10-01T05:35:00+0100
2025-10-01T05:47:00+0100,DOGE-USDT,-0.971174,2025-10-01T05:03:00+0100
2025-10-01T05:48:00+0100,SOL-USDT,-0.891926,2025-10-01T05:05:00+0100
2025-10-01T05:49:00+0100,SOL-USDT,-0.927539,2025-10-01T05:06:00+0100
2025-10-01T05:50:00+0100,SOL-USDT,0.923702,2025-10-01T05:50:00+0100
2025-10-01T05:51:00+0100,XRP-USDT,-0.989148,2025-10-01T05:36:00+0100
2025-10-01T05:52:00+0100,LTC-USDT,-0.989582,2025-10-01T05:13:00+0100
2025-10-01T05:53:00+0100,LTC-USDT,0.99005,2025-10-01T04:58:00+0100
2025-10-01T05:54:00+0100,LTC-USDT,0.992609,2025-10-01T04:59:00+0100
